"CellTypes","gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
CD4-Gata3_age.DEG.wilcox.csv,"Smim11",0.21796057991553,-0.268491957054132,0.14,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Hspa4",0.218988868316723,0.345527314532879,0.121,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Ramp1",0.221478610712046,0.483302164451776,0.163,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Ncr1",0.221596647540768,0.444526836518017,0.116,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Babam2",0.222644138795424,0.35186160180963,0.116,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Cited4",0.222818058314633,-0.417412421752982,0.084,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Ndufaf2",0.223883686613237,-0.324949942110405,0.056,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Vrk3",0.224105012508466,0.458961903938883,0.112,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Rsf1",0.224105367076166,0.46148256364864,0.112,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Slc38a1",0.224786737841884,-0.38326729184752,0.181,0.269,1
CD4-Gata3_age.DEG.wilcox.csv,"Eif5b",0.22484674524513,0.401329232241963,0.167,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Ubxn6",0.225166140517855,0.314568017621464,0.121,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Slc38a2",0.225166472015402,0.399001740099976,0.121,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Mdfic",0.228424369767936,0.430545685793918,0.112,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Ccdc184",0.228424369767936,0.42039235383271,0.112,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Calm1",0.228930789652801,0.275816971107911,0.744,0.731,1
CD4-Gata3_age.DEG.wilcox.csv,"Pim1",0.229294906883615,0.608958444719746,0.381,0.308,1
CD4-Gata3_age.DEG.wilcox.csv,"Clint1",0.229353424752567,0.286461736845406,0.121,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"H2afv",0.229551617642337,-0.251994941662399,0.298,0.423,1
CD4-Gata3_age.DEG.wilcox.csv,"Brd4",0.231467218688356,0.263853689014284,0.121,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Arhgap25",0.231999527501473,-0.270183192671365,0.084,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Edem2",0.232115240325481,-0.306979754518292,0.056,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Nol7",0.232230556012275,0.375719835816301,0.298,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Adipor1",0.232432096596554,0.39717579118525,0.163,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Ppil2",0.233595149669063,0.272174317099283,0.121,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Snrpd2",0.234170672796334,0.381800740055427,0.363,0.269,1
CD4-Gata3_age.DEG.wilcox.csv,"Taf15",0.234336279125201,-0.449809193107776,0.084,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Azi2",0.235486936125729,0.326487175433071,0.116,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Lpcat2",0.235587562324437,0.429373622276564,0.214,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Map1lc3a",0.235737246408744,0.25355202995268,0.121,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Cops7a",0.23772094045536,-0.265163426855517,0.056,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Creg1",0.240864287042001,0.370500704364296,0.172,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Mrpl41",0.241446419907719,-0.253067059850365,0.084,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"N4bp2l2",0.241813340799968,0.31316781883124,0.219,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Sec11a",0.242345560163598,0.336961237942688,0.288,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Pmvk",0.243421010635153,-0.266836802561578,0.056,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Pde4b",0.244334910149763,0.402477121014391,0.116,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Cysltr1",0.244383169908996,-0.281556209626072,0.135,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"1700061F12Rik",0.245758609885517,0.757025397781945,0.107,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Ndufs3",0.246279736174373,0.370307269536892,0.209,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Gimap7",0.246498886809992,0.25007882958775,0.172,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Camk2d",0.24837565281842,-0.379474666064012,0.112,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Tiprl",0.248592814500371,0.354590956157752,0.112,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Rhob",0.248707074732864,-0.363165862721231,0.084,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Cebpb",0.249364567693039,-0.345108368980884,0.293,0.385,1
CD4-Gata3_age.DEG.wilcox.csv,"Ccndbp1",0.250453228381626,0.434727820845627,0.107,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Basp1",0.250520470922021,-0.544147404334036,0.06,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Sys1",0.250679041773941,-0.250033142911523,0.205,0.308,1
CD4-Gata3_age.DEG.wilcox.csv,"Chdh",0.251160883804873,-0.275326928609464,0.084,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Uqcrb",0.251185425595324,0.301806173378797,0.479,0.346,1
CD4-Gata3_age.DEG.wilcox.csv,"Slc9a3r1",0.251236487399662,0.345995426249266,0.219,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Ssb",0.251582222934937,0.360233664071407,0.288,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Fkbp1a",0.251995783834332,0.404912587025997,0.158,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Mrpl15",0.252148711772956,-0.280983619211246,0.116,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Tmed9",0.252549796354288,0.289489417253132,0.386,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Prkca",0.252823872489797,0.476964690173157,0.107,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Ppp3r1",0.253353479114797,-0.285560387760479,0.088,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Maf",0.253353479114797,-0.377651193671653,0.088,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Akap13",0.253616097961936,-0.423082113509509,0.195,0.269,1
CD4-Gata3_age.DEG.wilcox.csv,"Cmtm6",0.253989423957315,0.358264798007198,0.158,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Dazap2",0.254114675135776,-0.308972918429041,0.214,0.308,1
CD4-Gata3_age.DEG.wilcox.csv,"Ctsw",0.254631513360701,0.604031331862939,0.195,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Zfp36l2",0.254716148809181,0.364353632655629,0.456,0.346,1
CD4-Gata3_age.DEG.wilcox.csv,"Copa",0.255209728847835,0.368984629500558,0.107,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Snrpa1",0.255584095420595,0.324776831952251,0.112,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Golga7",0.257469028246652,-0.253472008675978,0.144,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Park7",0.257566151312805,-0.286345174841834,0.442,0.538,1
CD4-Gata3_age.DEG.wilcox.csv,"Zranb2",0.25761157498527,0.422519227806852,0.107,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Atf3",0.258444067251265,1.16809653443706,0.153,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"St3gal6",0.258637922931466,0.555754705813992,0.191,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Psmc5",0.260029435278738,0.341348719964302,0.107,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Sde2",0.26246257545216,0.398942754697458,0.107,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Osgep",0.26246257545216,0.333642950638339,0.107,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Lsm2",0.262711607369653,0.356260192226546,0.112,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Vdac3",0.262885494392137,-0.284914447655523,0.186,0.269,1
CD4-Gata3_age.DEG.wilcox.csv,"Mtfr1l",0.263195076920211,-0.290198592426371,0.088,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Gm9493",0.263195076920211,-0.451481244953205,0.088,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Phip",0.265117533208286,0.274272811470345,0.112,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Pdia4",0.265449876727483,-0.433224186492214,0.121,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Anapc16",0.26569616214709,-0.267462239266491,0.088,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Rad23b",0.26753859614858,0.251771873288657,0.112,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Dctn4",0.268001071610301,-0.28714888799773,0.06,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Yaf2",0.268001071610301,-0.304628077510818,0.06,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Smu1",0.268213565030122,-0.402339927901315,0.088,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Cited2",0.268330790183273,-0.299073769255294,0.265,0.385,1
CD4-Gata3_age.DEG.wilcox.csv,"Arg1",0.269095010094698,0.252119879270248,0.372,0.269,1
CD4-Gata3_age.DEG.wilcox.csv,"Tcea1",0.269478391870359,0.455441243872388,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Prkacb",0.269478391870359,0.382755751090526,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Ccdc107",0.269855766818755,0.3312317497734,0.107,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Ppt1",0.269856147027547,0.322170007114959,0.107,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Grk6",0.270747305534461,-0.396225229690985,0.088,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Tm9sf3",0.270983063098606,-0.320012248868103,0.121,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Plin2",0.270994075338713,-0.287142799634575,0.06,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Pkn1",0.272020308363406,0.36735223442283,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Ppid",0.272352118399517,0.36100499430504,0.107,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Cdk4",0.273360054120373,0.392332158947213,0.195,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Pum2",0.274578194723277,0.364929243033509,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Ranbp1",0.275873022458995,0.316009901486621,0.344,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Afg3l1",0.277048584402844,-0.304388058235274,0.06,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Itgal",0.277048584402844,-0.475778531973272,0.06,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Clpp",0.277391337676691,-0.370006169965319,0.093,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Tsn",0.277856346997375,0.326119691542624,0.205,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Hadh",0.279744321003083,0.326217147970079,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Lman2",0.282020959951649,0.285879896364223,0.237,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Gm26740",0.282801661126455,0.412051485283769,0.144,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Rab20",0.284975710812737,0.424154781125192,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Psmf1",0.286051564356576,-0.399760760552115,0.065,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Prmt3",0.286051564356576,-0.425863655669633,0.065,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Os9",0.286715867274216,0.406344969078926,0.149,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Commd2",0.287615665800254,0.331616189198059,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Rad23a",0.287615665800254,0.300083443791583,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Mrpl51",0.287659308243066,0.259828002946212,0.107,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Magoh",0.288114893619976,0.431111875552276,0.228,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Ccnd3",0.288758600135878,-0.256596263649939,0.214,0.308,1
CD4-Gata3_age.DEG.wilcox.csv,"Dek",0.289571879419046,0.299306554440744,0.158,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Vbp1",0.289690434579787,0.262151082927202,0.163,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Il2rb",0.290039005989076,-0.421554262716082,0.126,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Sqstm1",0.290067666106494,0.375929258832845,0.149,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Syngr2",0.290109035122261,-0.405857612929593,0.163,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Irf2",0.290434568714122,0.281015954352137,0.153,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Dusp11",0.291474564996158,-0.275685556600036,0.158,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Ubac2",0.291552748812264,-0.252669603545934,0.121,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Leprotl1",0.292605133657132,0.314145724432813,0.242,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Txnl1",0.292770545498611,-0.257540917679014,0.153,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Rbck1",0.29288826864785,-0.297758271581806,0.093,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Gabarap",0.295423673721442,0.313949552861774,0.498,0.385,1
CD4-Gata3_age.DEG.wilcox.csv,"Srsf2",0.295732287191489,0.364166925485446,0.409,0.308,1
CD4-Gata3_age.DEG.wilcox.csv,"Tiparp",0.29624637554722,0.287112588573793,0.2,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Hmgb2",0.298965687469674,0.412904847384212,0.428,0.385,1
CD4-Gata3_age.DEG.wilcox.csv,"Commd4",0.299842290535028,0.39479203522825,0.191,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Necap2",0.301064466319611,0.266533188613115,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Srrt",0.301064466319611,0.254025025321461,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Cmpk1",0.301127775769857,0.354315364313248,0.195,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Dnajc7",0.302584174949708,-0.367395833547588,0.135,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Fgl2",0.303712918917357,0.581813907672412,0.293,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Ccnl2",0.303947518280153,0.32450004728577,0.153,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Gimap4",0.305028519261116,0.37306693126788,0.363,0.269,1
CD4-Gata3_age.DEG.wilcox.csv,"Anapc5",0.306559836486724,0.295398617486897,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Rsrp1",0.309151393107361,0.296663709951498,0.409,0.308,1
CD4-Gata3_age.DEG.wilcox.csv,"Rars",0.309332087564924,0.253442262172075,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"1700020I14Rik",0.309559987163887,0.327299350610872,0.149,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Alg5",0.309684636842461,-0.33144345767573,0.098,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Ube2s",0.309989528697502,0.28890533914124,0.363,0.269,1
CD4-Gata3_age.DEG.wilcox.csv,"Dhrs7",0.313203151706308,0.383270053904811,0.186,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Nsrp1",0.31420529549041,-0.292981321815275,0.065,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Podnl1",0.31420529549041,-0.318799916361366,0.065,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Borcs8",0.314269288836507,0.308326977038841,0.149,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Glrx3",0.314305503397886,0.251688416008682,0.158,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Eef1e1",0.314438989174564,-0.271133908284168,0.093,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Nme1",0.315003965566877,0.286343244254851,0.363,0.269,1
CD4-Gata3_age.DEG.wilcox.csv,"Paics",0.317442331351691,-0.274118479931496,0.065,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Bzw1",0.317504317045554,0.37282757568124,0.186,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Trim12a",0.317655847423109,0.380774381020655,0.144,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Zfp292",0.317747943634046,0.263298628180038,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Dhx40",0.317747943634046,0.258517769545187,0.102,0.038,1
CD4-Gata3_age.DEG.wilcox.csv,"Ube2b",0.317835630063251,0.303325521958361,0.395,0.308,1
CD4-Gata3_age.DEG.wilcox.csv,"Ifrd1",0.319799297308264,0.394415092873523,0.279,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Cdc37",0.319890487747965,0.440040286736454,0.219,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Ctsc",0.320529033393048,-0.353827921379544,0.098,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Luc7l2",0.322445194261721,0.3492144184039,0.233,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Mindy2",0.323981760445674,-0.253149317252236,0.065,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Ahcyl2",0.324583580842727,-0.425676728268655,0.163,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Crbn",0.32562970628644,-0.273089846677595,0.065,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Nhp2",0.326420839643291,-0.340953663999731,0.158,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Slc3a2",0.326481149831036,0.396669936939966,0.386,0.308,1
CD4-Gata3_age.DEG.wilcox.csv,"Morc3",0.327284149575387,-0.336272497845949,0.065,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Vdac1",0.328454610893096,0.387573028481909,0.14,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Fam96a",0.329532552385351,0.353491183995155,0.186,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Wdr1",0.330202109462163,0.40778245059487,0.177,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Rraga",0.330608315720375,-0.308469599205582,0.065,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Wbp4",0.330960461929043,0.370645053110828,0.14,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Tmem167",0.331083544005465,0.311043628161136,0.242,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Snx17",0.331618669524461,-0.313459168609639,0.098,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"H2-DMb2",0.332354222593742,0.358999219238098,0.144,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Mrps21",0.332548222892977,-0.255704141809798,0.242,0.308,1
CD4-Gata3_age.DEG.wilcox.csv,"Bsg",0.336889976120742,0.47463129782706,0.214,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Sacm1l",0.337321948935046,-0.253833520580553,0.065,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Npc2",0.338177685611476,-0.288224371381612,0.307,0.385,1
CD4-Gata3_age.DEG.wilcox.csv,"Slc25a4",0.338393993642022,0.292639459312154,0.195,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Ddost",0.340644158167437,0.445351974349737,0.181,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Taf13",0.341727855647743,-0.377157887462364,0.07,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Nxf1",0.342393354826429,0.285619704303393,0.144,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Ppp1r15a",0.344797859345318,0.386168256608799,0.553,0.577,1
CD4-Gata3_age.DEG.wilcox.csv,"Acbd7",0.347463176018923,0.448776754221287,0.135,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Prpf40a",0.347548620059946,0.367522851041074,0.14,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Hsp90b1",0.349702583940596,0.348964998914647,0.335,0.269,1
CD4-Gata3_age.DEG.wilcox.csv,"Myh9",0.351774141332452,-0.312694470496062,0.07,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Swap70",0.353916647119909,-0.250818636734594,0.13,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Dtnbp1",0.355402366901273,0.360575608846179,0.135,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Rpn1",0.35669646296716,0.294978690090941,0.14,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Napa",0.358073999767274,0.394689646947382,0.135,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Ndufs8",0.360543860167652,0.363264975195074,0.228,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Mat2b",0.361343342183376,-0.460321154119439,0.135,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Grb2",0.361587340254554,0.339020194649165,0.181,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Psmd8",0.361809592728414,0.2706471231165,0.233,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Arf3",0.363377138318956,-0.260864092946973,0.098,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Dnajb11",0.363981279110998,-0.348029741114359,0.158,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Pfdn4",0.369349511715604,-0.372788634403736,0.098,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Stk17b",0.373929163348293,0.337406391845423,0.353,0.269,1
CD4-Gata3_age.DEG.wilcox.csv,"Cyb5a",0.374065888692558,0.349664964396349,0.214,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Atp6v0e",0.377264357380106,0.318154332784139,0.442,0.385,1
CD4-Gata3_age.DEG.wilcox.csv,"Zcchc6",0.378168532234498,0.273524363990415,0.14,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Ndufb3",0.380156487584873,0.262133973067037,0.191,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Cd2",0.383020821149273,-0.403780745037456,0.07,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Fryl",0.383704525477331,-0.27362696500227,0.102,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Igha",0.383802096740954,0.298471837492417,0.423,0.346,1
CD4-Gata3_age.DEG.wilcox.csv,"Ndufa12",0.384975352392533,-0.343334100337888,0.177,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Slc7a6os",0.385481285848386,0.325598118555932,0.135,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Ap2s1",0.386250763951706,-0.303458862970991,0.158,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Tcp11l2",0.386421335649564,0.278987365106223,0.14,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Tcp1",0.386821812506887,0.303474231133729,0.219,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"D16Ertd472e",0.388290791133958,0.301363104349127,0.135,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Nop56",0.390738013989415,0.274960620368415,0.181,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Psmc1",0.391112733814551,0.262558536584662,0.135,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Tmem176b",0.392644678376647,0.33368961149452,0.6,0.577,1
CD4-Gata3_age.DEG.wilcox.csv,"Mydgf",0.392930357414527,0.337731168453445,0.13,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Rbbp6",0.393947094647169,0.262622328212966,0.135,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Nedd4",0.395813822037899,0.320665000950548,0.13,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Gtf2b",0.396409732200184,0.345848055680883,0.172,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Rpia",0.396605269356452,-0.406756530048254,0.074,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Tap2",0.396841596327946,-0.253853729606334,0.13,0.192,1
CD4-Gata3_age.DEG.wilcox.csv,"Metap2",0.399924347883663,0.306708761398267,0.177,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Ccnl1",0.401696154668526,0.289321900051873,0.358,0.269,1
CD4-Gata3_age.DEG.wilcox.csv,"Cd79b",0.401869949259751,-0.352152681496294,0.205,0.269,1
CD4-Gata3_age.DEG.wilcox.csv,"Slbp",0.404133774870989,0.340792948510008,0.172,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Dennd4a",0.405729706896048,0.408112512332861,0.167,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Pde7a",0.407473644393385,0.317872839148841,0.13,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Serp1",0.40900528668592,0.263049314129812,0.586,0.5,1
CD4-Gata3_age.DEG.wilcox.csv,"Khdrbs1",0.409583982952329,0.391215706313575,0.2,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Ccr8",0.413029323550253,-0.464502493761283,0.107,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"M6pr",0.413401614342571,-0.255923228239011,0.177,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Rap1a",0.413617779588648,0.258981422851342,0.223,0.154,1
CD4-Gata3_age.DEG.wilcox.csv,"Fuca2",0.414597127904316,-0.321169521792124,0.074,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Tox4",0.415911872303954,-0.351086713405731,0.07,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Auh",0.417066481620485,0.250066445760106,0.135,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Trim27",0.41825246943331,-0.26008042484585,0.074,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Pik3r1",0.418476726422125,0.342251878352399,0.126,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Rgs2",0.420801490407629,0.268486796335652,0.767,0.731,1
CD4-Gata3_age.DEG.wilcox.csv,"Pgrmc1",0.421514487534298,0.33200549733518,0.126,0.077,1
CD4-Gata3_age.DEG.wilcox.csv,"Ghitm",0.422503034669494,0.326228974389871,0.172,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Cd74",0.422516587943985,-0.488155732696438,0.572,0.692,1
CD4-Gata3_age.DEG.wilcox.csv,"Akr1a1",0.425685608211744,0.3495689957043,0.167,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"H2afz",0.425976953186285,-0.496515039920497,0.623,0.538,1
CD4-Gata3_age.DEG.wilcox.csv,"Sdhaf2",0.429331727441407,-0.433195188007002,0.074,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Eif2s2",0.429774667512863,0.304079277033129,0.293,0.231,1
CD4-Gata3_age.DEG.wilcox.csv,"Emc6",0.430523320122191,0.277011131260428,0.172,0.115,1
CD4-Gata3_age.DEG.wilcox.csv,"Drap1",0.43070628621399,0.302376181094475,0.126,0.077,1
