"type","geneID","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"BC005537",0.000185333542378893,-0.155872240862845,0.324,0.73,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ndufa12",0.000186388533104917,-0.204801175406789,0.988,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"mt.Nd1",0.000188589715474593,0.179527262704277,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ywhah",0.000189770171241236,-0.241304729024372,0.843,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Timeless",0.00019102636864166,-0.102355600330745,0.133,0.378,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrpl55",0.000191614781149115,-0.25183523639433,0.643,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rfc3",0.000193276234293456,-0.167390292773739,0.43,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Siah2",0.000194098548664566,-0.104431588243672,0.197,0.514,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dnajb11",0.000197812982101751,-0.239179120576571,0.471,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pfdn4",0.000202373908886765,-0.24006722043559,0.633,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tomm22",0.000204357785656554,-0.228768110419715,0.973,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ptbp3",0.000205329592110788,-0.217512686538538,0.588,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ttc39b",0.000206485582971626,-0.180117695736301,0.167,0.432,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sec61g",0.000209128757761172,-0.236548191252331,0.961,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Aldh2",0.000211564308219808,0.286695084314674,0.903,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dlst",0.00021344066694167,-0.212368554653149,0.381,0.73,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pold3",0.000216531072564996,-0.138319320963658,0.276,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Arl4a",0.00021915646428153,-0.11646937408556,0.239,0.595,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ly6e",0.000220651812833261,-0.251346185763794,0.956,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Morc3",0.000223509650941767,-0.112315387034054,0.256,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Leo1",0.000227133388975904,-0.110135875312198,0.215,0.541,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nedd4",0.000229033557783514,0.320427592401083,0.919,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Bak1",0.000229417054542991,-0.191659447208668,0.397,0.757,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Igbp1",0.00023037779496669,0.320576454707218,0.807,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cox17",0.000230782392708845,-0.263379317033644,0.47,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Abhd16a",0.000232128550635437,-0.183855477586631,0.315,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ube2m",0.000234698107419206,-0.178290878201768,0.329,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ppih",0.000237282935443097,-0.155767704884795,0.325,0.73,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cd81",0.000237351062728771,0.277428127285095,0.995,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Clca4b",0.000237450960432842,0.441161320478643,0.66,0.541,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps29",0.000238727176936948,0.151129608315505,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slc35b1",0.000241025581132926,-0.151603347171243,0.409,0.838,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pdxk",0.000241798303359577,-0.160611730450302,0.26,0.568,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cd24a",0.000242521446248605,0.337087210152867,0.976,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Usp16",0.000245661527694263,-0.109620314730493,0.28,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Noc4l",0.000249474395493286,-0.13318720745988,0.254,0.595,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ttr",0.000251391702091857,0.503700743161595,0.764,0.703,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nedd8",0.000253097412483211,-0.195815771595963,0.952,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"H3f3a",0.000254730595755213,0.197394040541405,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ube2l3",0.00025740060341076,-0.250210896545517,0.87,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Chaf1b",0.000257782876013477,-0.182658030933368,0.234,0.514,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psmb6",0.00025877448779321,-0.200530437830531,0.979,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Vars",0.000260665004248366,-0.228183687283106,0.6,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Emg1",0.000262048975524616,-0.208329142196457,0.959,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Srsf5",0.000265434025423245,0.289439094940541,0.959,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cib1",0.000266155938344408,-0.187020137652558,0.952,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mis18a",0.000266480880805522,-0.114596640652787,0.165,0.432,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gltp",0.000268749459869861,-0.146284043405358,0.371,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"mt.Nd2",0.000269408584060355,0.214864212806441,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ezr",0.000269539410313245,-0.218204109500733,0.786,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ivns1abp",0.000271298043138028,0.31093054324022,0.896,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psma1",0.000275272882027859,-0.253556714213619,0.939,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Fen1",0.000275890717055123,-0.129601669310343,0.27,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Shisa5",0.000278936562060996,-0.249804531604767,0.541,0.838,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mtap",0.000282011756956211,-0.104458807309366,0.254,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ctss",0.000282344120128342,-0.201989574192857,0.327,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Phgdh",0.000287439407426301,-0.266451415069522,0.896,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ppp1r11",0.000288962501880906,-0.17350590505556,0.599,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pdzd11",0.000289276152953569,-0.119394385604664,0.309,0.703,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nenf",0.000289358507639402,-0.223881140268368,0.578,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hat1",0.000292074848162395,-0.216771476359455,0.572,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tnfaip1",0.000293962228210185,-0.118415037233104,0.323,0.703,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ndufs4",0.000297180391637474,-0.207479524766521,0.918,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Trap1",0.000298445701097824,-0.241048331643485,0.643,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Fdps",0.000301524571325647,-0.26052186344353,0.766,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slc2a1",0.000307759763700473,-0.112208311665934,0.259,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Serp1",0.000310019106936955,-0.265107965092552,0.744,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cul2",0.000318470653335043,-0.126907124196473,0.227,0.568,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ifngr2",0.000320751891110836,0.332046149250708,0.697,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cspp1",0.00032371926628391,-0.111140943982674,0.309,0.73,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Senp3",0.000325193951181401,-0.128565863187176,0.169,0.432,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Yipf6",0.000330100438528101,-0.123636458219658,0.271,0.649,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Coa5",0.000330384725015654,-0.137467406900116,0.311,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Prr13",0.000338865477070738,-0.347560919369404,0.749,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Arpc2",0.000339272266391855,-0.206845190709903,0.983,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gbf1",0.000339635250340016,-0.11350991162448,0.207,0.514,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cct7",0.000346001676234429,-0.24754935052546,0.971,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Agrn",0.000353370374951078,-0.128613107976749,0.159,0.405,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lsm5",0.000366385757145677,-0.237435431604202,0.695,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ifrd1",0.000366648656851818,-0.168407118568061,0.372,0.73,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Chchd2",0.000372347111507462,-0.14256171737548,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Amfr",0.000372460551303919,-0.117441059120293,0.275,0.649,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Derl2",0.000373162215348983,-0.134808703526114,0.328,0.703,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Twf1",0.000374626715844253,0.268209629552209,0.875,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gtpbp4",0.000378670532099214,-0.263136345426269,0.695,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Zbtb7b",0.000384823757691932,-0.126938790138347,0.187,0.459,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Fam53b",0.000394048658273625,-0.127090451302381,0.259,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rbx1",0.000395875526414091,-0.174120155714244,0.96,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hint3",0.000411665290600876,-0.187632961531992,0.402,0.784,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Timm13",0.000419366422196536,-0.166951932825035,0.988,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"mt.Co3",0.000422891356592775,0.106200319370002,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dnajc11",0.000423834184458671,-0.145519264471979,0.349,0.73,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Zfp593",0.000425903581626109,-0.16493022054607,0.406,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Fryl",0.000428664794988796,-0.167653174098501,0.239,0.541,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Brd2",0.000432487086857223,-0.179802799098273,0.507,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Synj1",0.000438253821033257,-0.103813088446112,0.125,0.351,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rnaset2b",0.000442275884303664,-0.134990534749318,0.194,0.459,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Atl2",0.000448090721858875,-0.115177990002538,0.248,0.568,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nhsl1",0.000452127027586432,-0.103706359324198,0.129,0.351,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pabpc1",0.000455841525251311,0.188042711358625,1,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mpi",0.000455874104209462,-0.109653072443264,0.224,0.541,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hspd1",0.000467994568386608,-0.227499807446345,0.999,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Fam120a",0.000477104987185779,-0.197498139567079,0.543,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Vegfa",0.000478694545509677,-0.151413838025684,0.272,0.595,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cab39l",0.000481476795617576,-0.106325784383366,0.301,0.703,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nup54",0.000483134879105126,-0.100141554334957,0.242,0.595,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Acaa2",0.000485948023952672,0.282243544650743,0.915,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Adpgk",0.00049251074053973,-0.104532827386486,0.157,0.405,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eif5b",0.00049821304301303,-0.177896087956996,0.77,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"S100a10",0.000503986849757601,-0.238757203243315,0.958,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dhrs7",0.000508092310592785,-0.189166575081904,0.4,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eif3d",0.000510218399551814,-0.237244040877111,0.861,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl23",0.000511893195860375,0.107831446841864,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psmc1",0.000512287739808407,-0.167427865354957,0.518,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Znhit3",0.000513635976659793,-0.198462349714383,0.287,0.568,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gapdh",0.000513904068041549,-0.329163782315314,0.967,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hook1",0.000516535593952392,0.342220958057566,0.882,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tomm40l",0.000518515636974109,-0.127952941163991,0.272,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Spcs3",0.000519375938774406,-0.13841230700519,0.345,0.73,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Uqcrfs1",0.000523991930983944,-0.185469312247759,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mif",0.000523992095585234,-0.203256345529823,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lrrc47",0.000532202827608102,-0.108481973451608,0.224,0.541,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dmbt1",0.00053548420452738,-0.109980145389263,0.13,0.351,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"X1810037I17Rik",0.000535585175107575,-0.230520304851566,0.843,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Baz1a",0.000536639579260725,-0.164871043813841,0.364,0.703,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Fkbp2",0.000538877290493731,-0.203094350042301,0.819,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Uqcr10",0.000550496853372779,-0.202351272685652,0.995,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Marcksl1",0.000551213387661009,0.402128257568116,0.683,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Wdr11",0.000555024869501469,-0.110321340733804,0.135,0.378,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pcna",0.000560254785053306,-0.155715877554594,0.347,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Epb41l4b",0.000577774836188178,-0.135130350510822,0.292,0.649,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrpl35",0.000578028543059438,-0.220575518114091,0.709,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pak1",0.000585862743277073,-0.137755951325992,0.393,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eef1e1",0.000592674121869521,-0.167845418125227,0.671,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pla2g16",0.000595771601152614,-0.238339011294555,0.729,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Usp39",0.000607263776106697,-0.111315865956766,0.305,0.703,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ubald2",0.000618880376195378,-0.198301584557868,0.786,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cdhr5",0.000635725589442151,-0.135906890496468,0.296,0.649,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Topbp1",0.000636392125293589,-0.11598547039608,0.313,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Epsti1",0.000640094602288588,-0.218391406177462,0.385,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tmed5",0.000641004158896659,-0.146939657244299,0.422,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Glrx",0.000641595318393384,0.289839530557567,0.862,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lsm12",0.000645105141884314,-0.209794974990298,0.737,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psmc2",0.00064733679112894,-0.208782824628888,0.679,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl36a",0.000659631155139559,0.236202707856748,0.991,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dcbld1",0.000661076443280668,-0.144516952172208,0.295,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ccl25",0.000665030222067622,0.291431919736233,0.939,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nudt22",0.000674057910776854,-0.109488242179546,0.198,0.486,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Txnip",0.000675770856844442,0.366077626550842,0.9,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Laptm4b",0.000685773486265495,-0.15561674685124,0.432,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lsg1",0.000686886923541357,-0.107236316806072,0.28,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Etv6",0.000696853786886198,-0.133836709293567,0.264,0.568,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"X2610528A11Rik",0.00069967507063935,-0.116402493154269,0.12,0.324,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slfn9",0.000703903593279323,-0.20309893857991,0.227,0.486,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrps24",0.000709058731068672,-0.188462649000884,0.954,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Brd4",0.000711284248150421,-0.129217416825429,0.385,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gm26890",0.000711371744675799,-0.11053989067863,0.062,0.216,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Abr",0.000712700758999737,-0.137477559528139,0.134,0.351,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl34",0.000720003603698299,0.128874325079464,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ndufa8",0.000727733475661329,-0.18473851931548,0.979,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Aes",0.000732257429626825,-0.251838696827704,0.818,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mul1",0.000735005796933934,-0.139458070408172,0.287,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cand1",0.000742484932801546,-0.11043328246323,0.255,0.595,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tgfbr2",0.000752310449305754,-0.114312601450443,0.242,0.568,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tbrg1",0.000766292950999422,-0.192351798418248,0.794,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cs",0.000771058511393565,-0.204987792807178,0.744,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slfn5",0.000788323387557946,-0.126317884033517,0.053,0.189,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Selenoh",0.00080617234184742,-0.236615968243351,0.77,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Uxt",0.000807029771646441,-0.206119810114253,0.39,0.73,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Srprb",0.000810859913082477,-0.100626695612063,0.251,0.595,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ebna1bp2",0.000811358518001368,-0.22868830678883,0.696,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"P4hb",0.000818689283506099,-0.22511350297645,0.786,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rabepk",0.00082209109294469,-0.133957091093548,0.276,0.595,1
